name,latitude,longitude,street,city,state,zip_code,phone,open_hours,style_url,description
Grocery Outlet,43.7954479,-123.0486233,200 Gateway Boulevard,Cottage Grove,OR,97424,541-942-5400,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  9am-8pm,#icon-1685-A52714,Latitude: 43.7954479<br>Longitude: -123.0486233<br>Street: 200 Gateway Boulevard<br>City: Cottage Grove<br>State: OR<br>Zip_Code: 97424<br>Phone: 541-942-5400<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  9am-8pm
Grocery Outlet,48.4370395,-122.33267373,525 East College Way Suite A1,Mount Vernon,WA,98273,360-428-4770,monday - friday:  8am - 8pm | saturday:  8am - 8pm | sunday:  8am - 8pm,#icon-1685-A52714,Latitude: 48.4370395<br>Longitude: -122.33267373<br>Street: 525 East College Way Suite A1<br>City: Mount Vernon<br>State: WA<br>Zip_Code: 98273<br>Phone: 360-428-4770<br>Open Hours: monday - friday:  8am - 8pm | saturday:  8am - 8pm | sunday:  8am - 8pm
Grocery Outlet,42.20649,-121.737,4333 S 6th Street,Klamath Falls,OR,97603,541-884-0622,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 42.20649<br>Longitude: -121.737<br>Street: 4333 S 6th Street<br>City: Klamath Falls<br>State: OR<br>Zip_Code: 97603<br>Phone: 541-884-0622<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,35.3118115,-120.8300343,1130 Los Osos Valley Road,Los Osos,CA,93402,805-534-9778,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 35.3118115<br>Longitude: -120.8300343<br>Street: 1130 Los Osos Valley Road<br>City: Los Osos<br>State: CA<br>Zip_Code: 93402<br>Phone: 805-534-9778<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,47.6416619,-117.561643,10831 W Sr 2 Highway,Airway Heights,WA,99001,509-244-9330,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 47.6416619<br>Longitude: -117.561643<br>Street: 10831 W Sr 2 Highway<br>City: Airway Heights<br>State: WA<br>Zip_Code: 99001<br>Phone: 509-244-9330<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,37.96722,-121.27327,1060 N Wilson Way,Stockton,CA,95205,209-466-3900,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 37.96722<br>Longitude: -121.27327<br>Street: 1060 N Wilson Way<br>City: Stockton<br>State: CA<br>Zip_Code: 95205<br>Phone: 209-466-3900<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,34.1682169,-118.3230726,1615 W Verdugo Avenue,Burbank,CA,91506,747-283-1129,monday - friday:  8am-10pm | saturday:  8am-10pm | sunday:  8am-10pm,#icon-1685-A52714,Latitude: 34.1682169<br>Longitude: -118.3230726<br>Street: 1615 W Verdugo Avenue<br>City: Burbank<br>State: CA<br>Zip_Code: 91506<br>Phone: 747-283-1129<br>Open Hours: monday - friday:  8am-10pm | saturday:  8am-10pm | sunday:  8am-10pm
Grocery Outlet,36.809346,-119.857551,3566 W Shaw Avenue,Fresno,CA,93711,559-271-1577,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 36.809346<br>Longitude: -119.857551<br>Street: 3566 W Shaw Avenue<br>City: Fresno<br>State: CA<br>Zip_Code: 93711<br>Phone: 559-271-1577<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,48.285452,-122.660923,31270 State Route 20 Bldg B,Oak Harbor,WA,98277,360-639-0060,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 48.285452<br>Longitude: -122.660923<br>Street: 31270 State Route 20 Bldg B<br>City: Oak Harbor<br>State: WA<br>Zip_Code: 98277<br>Phone: 360-639-0060<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,37.74014,-121.43745,825 W 11th Street,Tracy,CA,95376,209-836-2182,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 37.74014<br>Longitude: -121.43745<br>Street: 825 W 11th Street<br>City: Tracy<br>State: CA<br>Zip_Code: 95376<br>Phone: 209-836-2182<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,39.325852,-120.205834,11213 Donner Pass Road Suite 200,Truckee,CA,96161,530-536-3983,monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm,#icon-1685-A52714,Latitude: 39.325852<br>Longitude: -120.205834<br>Street: 11213 Donner Pass Road Suite 200<br>City: Truckee<br>State: CA<br>Zip_Code: 96161<br>Phone: 530-536-3983<br>Open Hours: monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm
Grocery Outlet,39.54627,-119.77086,2020 Oddie Boulevard,Sparks,NV,89431,775-356-7400,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 39.54627<br>Longitude: -119.77086<br>Street: 2020 Oddie Boulevard<br>City: Sparks<br>State: NV<br>Zip_Code: 89431<br>Phone: 775-356-7400<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,33.6364445,-117.6823391,22475 El Toro Road,Lake Forest,CA,92630,949-900-8140,monday - friday:  8am-10pm | saturday:  8am-10pm | sunday:  8am-10pm,#icon-1685-A52714,Latitude: 33.6364445<br>Longitude: -117.6823391<br>Street: 22475 El Toro Road<br>City: Lake Forest<br>State: CA<br>Zip_Code: 92630<br>Phone: 949-900-8140<br>Open Hours: monday - friday:  8am-10pm | saturday:  8am-10pm | sunday:  8am-10pm
Grocery Outlet,33.894843,-117.8722893,1820 N Placentia Ave Ste B,Placentia,CA,92870,714-982-5282,monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm,#icon-1685-A52714,Latitude: 33.894843<br>Longitude: -117.8722893<br>Street: 1820 N Placentia Ave Ste B<br>City: Placentia<br>State: CA<br>Zip_Code: 92870<br>Phone: 714-982-5282<br>Open Hours: monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm
Grocery Outlet,45.45840909,-122.78577268,8620 Sw Hall Boulevard,Beaverton,OR,97008,503-641-2970,monday - friday:  8-9 | saturday:  8-9 | sunday:  9-7,#icon-1685-A52714,Latitude: 45.45840909<br>Longitude: -122.78577268<br>Street: 8620 Sw Hall Boulevard<br>City: Beaverton<br>State: OR<br>Zip_Code: 97008<br>Phone: 503-641-2970<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  9-7
Grocery Outlet,35.623539,-117.6701607,120 N China Lake Boulevard,Ridgecrest,CA,93555,760-371-7731,monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 10pm,#icon-1685-A52714,Latitude: 35.623539<br>Longitude: -117.6701607<br>Street: 120 N China Lake Boulevard<br>City: Ridgecrest<br>State: CA<br>Zip_Code: 93555<br>Phone: 760-371-7731<br>Open Hours: monday - friday:  8am - 10pm | saturday:  8am - 10pm | sunday:  8am - 10pm
Grocery Outlet,45.14966192,-122.58907888,120 S Leroy Avenue,Molalla,OR,97038,503-600-0055,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 45.14966192<br>Longitude: -122.58907888<br>Street: 120 S Leroy Avenue<br>City: Molalla<br>State: OR<br>Zip_Code: 97038<br>Phone: 503-600-0055<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,38.2817162,-122.2898389,1491 W Imola Avenue,Napa,CA,94559,707-294-2054,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 38.2817162<br>Longitude: -122.2898389<br>Street: 1491 W Imola Avenue<br>City: Napa<br>State: CA<br>Zip_Code: 94559<br>Phone: 707-294-2054<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,47.30659,-122.31351,32945 Pacific Hwy S,Federal Way,WA,98003,253-835-9025,monday - friday:  8am - 8pm | saturday:  8am - 8pm | sunday:  8am - 8pm,#icon-1685-A52714,Latitude: 47.30659<br>Longitude: -122.31351<br>Street: 32945 Pacific Hwy S<br>City: Federal Way<br>State: WA<br>Zip_Code: 98003<br>Phone: 253-835-9025<br>Open Hours: monday - friday:  8am - 8pm | saturday:  8am - 8pm | sunday:  8am - 8pm
Grocery Outlet,46.3196484,-119.9849495,2600 Yakima Valley Highway,Sunnyside,WA,98944,509-515-7185,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 46.3196484<br>Longitude: -119.9849495<br>Street: 2600 Yakima Valley Highway<br>City: Sunnyside<br>State: WA<br>Zip_Code: 98944<br>Phone: 509-515-7185<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,47.80261971,-122.50122528,10978 Wa-104,Kingston,WA,98346,,,#icon-1685-A52714,Latitude: 47.80261971<br>Longitude: -122.50122528<br>Street: 10978 Wa-104<br>City: Kingston<br>State: WA<br>Zip_Code: 98346<br>Phone: <br>Open Hours:
Grocery Outlet,37.30883,-121.95145,3140 Williams Road,San Jose,CA,95117,408-241-2182,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 37.30883<br>Longitude: -121.95145<br>Street: 3140 Williams Road<br>City: San Jose<br>State: CA<br>Zip_Code: 95117<br>Phone: 408-241-2182<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,32.85453237,-116.93235802,9720 Winter Gardens Boulevard,Lakeside,CA,92040,619-353-0261,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 32.85453237<br>Longitude: -116.93235802<br>Street: 9720 Winter Gardens Boulevard<br>City: Lakeside<br>State: CA<br>Zip_Code: 92040<br>Phone: 619-353-0261<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,38.189987,-120.8284867,50 Jean Street,Valley Springs,CA,95252,209-920-3126,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 38.189987<br>Longitude: -120.8284867<br>Street: 50 Jean Street<br>City: Valley Springs<br>State: CA<br>Zip_Code: 95252<br>Phone: 209-920-3126<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,35.130227,-120.604492,1574 W Branch Street Suite C,Arroyo Grande,CA,93420,805-668-2076,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 35.130227<br>Longitude: -120.604492<br>Street: 1574 W Branch Street Suite C<br>City: Arroyo Grande<br>State: CA<br>Zip_Code: 93420<br>Phone: 805-668-2076<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,47.3048,-122.22856,102 Cross Street Se,Auburn,WA,98002,253-333-0442,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 47.3048<br>Longitude: -122.22856<br>Street: 102 Cross Street Se<br>City: Auburn<br>State: WA<br>Zip_Code: 98002<br>Phone: 253-333-0442<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,38.57778,-121.5477,845 Harbor Boulevard,West Sacramento,CA,95691,916-372-6575,monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm,#icon-1685-A52714,Latitude: 38.57778<br>Longitude: -121.5477<br>Street: 845 Harbor Boulevard<br>City: West Sacramento<br>State: CA<br>Zip_Code: 95691<br>Phone: 916-372-6575<br>Open Hours: monday - friday:  7am - 9pm | saturday:  7am - 9pm | sunday:  7am - 9pm
Grocery Outlet,48.5363306,-117.9058745,980 S Main Street,Colville,WA,99114,509-685-7255,monday - friday:  7am-9pm | saturday:  7am-9pm | sunday:  7am-9pm,#icon-1685-A52714,Latitude: 48.5363306<br>Longitude: -117.9058745<br>Street: 980 S Main Street<br>City: Colville<br>State: WA<br>Zip_Code: 99114<br>Phone: 509-685-7255<br>Open Hours: monday - friday:  7am-9pm | saturday:  7am-9pm | sunday:  7am-9pm
Grocery Outlet,48.75182,-122.47206,1600 Ellis Street,Bellingham,WA,98225,360-650-9655,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 8pm,#icon-1685-A52714,Latitude: 48.75182<br>Longitude: -122.47206<br>Street: 1600 Ellis Street<br>City: Bellingham<br>State: WA<br>Zip_Code: 98225<br>Phone: 360-650-9655<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 8pm
Grocery Outlet,39.1579278,-122.1424804,435 Vada Court,Williams,CA,95987,530-473-5105,monday - friday:  7am-10pm | saturday:  7am-10pm | sunday:  7am-10pm,#icon-1685-A52714,Latitude: 39.1579278<br>Longitude: -122.1424804<br>Street: 435 Vada Court<br>City: Williams<br>State: CA<br>Zip_Code: 95987<br>Phone: 530-473-5105<br>Open Hours: monday - friday:  7am-10pm | saturday:  7am-10pm | sunday:  7am-10pm
Grocery Outlet,33.8185664,-118.0728466,8145 E Wardlow Road,Long Beach,CA,90808,562-588-9473,monday - friday:  7am - 9:30pm | saturday:  7am - 9:30pm | sunday:  7am - 9:30pm,#icon-1685-A52714,Latitude: 33.8185664<br>Longitude: -118.0728466<br>Street: 8145 E Wardlow Road<br>City: Long Beach<br>State: CA<br>Zip_Code: 90808<br>Phone: 562-588-9473<br>Open Hours: monday - friday:  7am - 9:30pm | saturday:  7am - 9:30pm | sunday:  7am - 9:30pm
Grocery Outlet,47.6572062,-117.2422148,12115 E Sprague Ave,Spokane,WA,99206,509-703-7185,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 47.6572062<br>Longitude: -117.2422148<br>Street: 12115 E Sprague Ave<br>City: Spokane<br>State: WA<br>Zip_Code: 99206<br>Phone: 509-703-7185<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,37.68234,-122.06487,22660 Vermont Street,Hayward,CA,94541,510-881-8020,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 37.68234<br>Longitude: -122.06487<br>Street: 22660 Vermont Street<br>City: Hayward<br>State: CA<br>Zip_Code: 94541<br>Phone: 510-881-8020<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,41.02338528,-80.65227657,317 Boardman Poland Road,Youngstown,OH,44512,,,#icon-1685-A52714,Latitude: 41.02338528<br>Longitude: -80.65227657<br>Street: 317 Boardman Poland Road<br>City: Youngstown<br>State: OH<br>Zip_Code: 44512<br>Phone: <br>Open Hours:
Grocery Outlet,40.60668362,-75.4916538,1401 Allen Street Suite 9,Allentown,PA,18102,484-860-3052,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 40.60668362<br>Longitude: -75.4916538<br>Street: 1401 Allen Street Suite 9<br>City: Allentown<br>State: PA<br>Zip_Code: 18102<br>Phone: 484-860-3052<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,45.50314,-122.538802,12102 Se Division Street,Portland,OR,97266,503-802-6072,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 45.50314<br>Longitude: -122.538802<br>Street: 12102 Se Division Street<br>City: Portland<br>State: OR<br>Zip_Code: 97266<br>Phone: 503-802-6072<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,47.04645,-122.92748,2100 Harrison Avenue Nw,Olympia,WA,98502,360-570-9449,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-8,#icon-1685-A52714,Latitude: 47.04645<br>Longitude: -122.92748<br>Street: 2100 Harrison Avenue Nw<br>City: Olympia<br>State: WA<br>Zip_Code: 98502<br>Phone: 360-570-9449<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-8
Grocery Outlet,38.41435314,-75.56416092,2653 N Salisbury Boulevard,Salisbury,MD,21801,443-859-8598,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 38.41435314<br>Longitude: -75.56416092<br>Street: 2653 N Salisbury Boulevard<br>City: Salisbury<br>State: MD<br>Zip_Code: 21801<br>Phone: 443-859-8598<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,38.3471776,-120.77357277,9 No State Highway 49-88,Jackson,CA,95642,209-257-0722,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 38.3471776<br>Longitude: -120.77357277<br>Street: 9 No State Highway 49-88<br>City: Jackson<br>State: CA<br>Zip_Code: 95642<br>Phone: 209-257-0722<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,33.73845,-118.005962,15412 Goldenwest Street,Westminster,CA,92683,714-892-8922,monday - friday:  8am -10pm | saturday:  8am -10pm | sunday:  8am -10pm,#icon-1685-A52714,Latitude: 33.73845<br>Longitude: -118.005962<br>Street: 15412 Goldenwest Street<br>City: Westminster<br>State: CA<br>Zip_Code: 92683<br>Phone: 714-892-8922<br>Open Hours: monday - friday:  8am -10pm | saturday:  8am -10pm | sunday:  8am -10pm
Grocery Outlet,35.3695284,-119.1273118,11200 Brimhall Road,Bakersfield,CA,93312,661-695-6977,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 35.3695284<br>Longitude: -119.1273118<br>Street: 11200 Brimhall Road<br>City: Bakersfield<br>State: CA<br>Zip_Code: 93312<br>Phone: 661-695-6977<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,45.39784203,-122.74800673,16920 Sw 72nd Avenue,Portland,OR,97224,503-419-6297,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 45.39784203<br>Longitude: -122.74800673<br>Street: 16920 Sw 72nd Avenue<br>City: Portland<br>State: OR<br>Zip_Code: 97224<br>Phone: 503-419-6297<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,34.222721,-118.606007,8230 Topanga Canyon Boulevard,Canoga Park,CA,91304,818-440-0795,monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm,#icon-1685-A52714,Latitude: 34.222721<br>Longitude: -118.606007<br>Street: 8230 Topanga Canyon Boulevard<br>City: Canoga Park<br>State: CA<br>Zip_Code: 91304<br>Phone: 818-440-0795<br>Open Hours: monday - friday:  7am - 10pm | saturday:  7am - 10pm | sunday:  7am - 10pm
Grocery Outlet,37.96134,-122.34593,2079 23rd Street,San Pablo,CA,94806,510-965-1020,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 37.96134<br>Longitude: -122.34593<br>Street: 2079 23rd Street<br>City: San Pablo<br>State: CA<br>Zip_Code: 94806<br>Phone: 510-965-1020<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,36.621279,-121.840867,1523 Fremont Boulevard,Seaside,CA,93955,831-583-9133,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 36.621279<br>Longitude: -121.840867<br>Street: 1523 Fremont Boulevard<br>City: Seaside<br>State: CA<br>Zip_Code: 93955<br>Phone: 831-583-9133<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,47.1914512,-122.4100018,1410 E 72nd Street,Tacoma,WA,98404,253-327-1586,monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm,#icon-1685-A52714,Latitude: 47.1914512<br>Longitude: -122.4100018<br>Street: 1410 E 72nd Street<br>City: Tacoma<br>State: WA<br>Zip_Code: 98404<br>Phone: 253-327-1586<br>Open Hours: monday - friday:  8am-9pm | saturday:  8am-9pm | sunday:  8am-9pm
Grocery Outlet,37.00227,-121.561944,333 E 10th Street,Gilroy,CA,95020,408-848-2700,monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9,#icon-1685-A52714,Latitude: 37.00227<br>Longitude: -121.561944<br>Street: 333 E 10th Street<br>City: Gilroy<br>State: CA<br>Zip_Code: 95020<br>Phone: 408-848-2700<br>Open Hours: monday - friday:  8-9 | saturday:  8-9 | sunday:  8-9
Grocery Outlet,33.5979,-117.239944,24060 Clinton Keith Road,Wildomar,CA,92595,951-894-1227,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 33.5979<br>Longitude: -117.239944<br>Street: 24060 Clinton Keith Road<br>City: Wildomar<br>State: CA<br>Zip_Code: 92595<br>Phone: 951-894-1227<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,39.9354047,-120.9108491,1715 East Main Street,Quincy,CA,95971,530-283-2706,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 39.9354047<br>Longitude: -120.9108491<br>Street: 1715 East Main Street<br>City: Quincy<br>State: CA<br>Zip_Code: 95971<br>Phone: 530-283-2706<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
Grocery Outlet,44.6413471,-124.0540243,721 N Coast Hwy,Newport,OR,97365,541-272-5207,monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm,#icon-1685-A52714,Latitude: 44.6413471<br>Longitude: -124.0540243<br>Street: 721 N Coast Hwy<br>City: Newport<br>State: OR<br>Zip_Code: 97365<br>Phone: 541-272-5207<br>Open Hours: monday - friday:  8am - 9pm | saturday:  8am - 9pm | sunday:  8am - 9pm
