"retailer","store_id","store_name","address","address_line_2","full_address","city","state","zip_code","country","latitude","longitude","phone","location_type","location_subtype","region_code","time_zone","opening_date","has_gas","has_pharmacy","has_food_court","has_optical","has_hearing_aids","has_tire_center","services","source","source_url","retrieved_at"
"Costco","1196","New Britain","405 HARTFORD RD","","405 HARTFORD RD, NEW BRITAIN, CT, 06053-1507","NEW BRITAIN","CT","06053-1507","US","41.70971565","-72.7629868","(860) 893-7001","Sales Location","Warehouse","NE","America/New_York","2015-10-15","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.8176768Z"
"Costco","324","Norwalk CT","779 CONNECTICUT AVENUE","","779 CONNECTICUT AVENUE, NORWALK, CT, 06854-1615","NORWALK","CT","06854-1615","US","41.09170675","-73.45154324","(203) 822-2003","Sales Location","Warehouse","NE","America/New_York","2001-05-09","False","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4635077Z"
"Costco","1493","South Windsor","1220 TAMARACK AVE","","1220 TAMARACK AVE, SOUTH WINDSOR, CT, 06074","SOUTH WINDSOR","CT","06074","US","41.81809508","-72.55634478","(860) 474-4031","Sales Location","Warehouse","NE","America/New_York","2021-11-16","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.1627126Z"
"Costco","313","Waterbury","3600 E MAIN ST","","3600 E MAIN ST, WATERBURY, CT, 06705-3851","WATERBURY","CT","06705-3851","US","41.53976714","-72.9683025","(203) 596-9967","Sales Location","Warehouse","NE","America/New_York","1993-10-13","True","True","True","True","True","True","AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4305005Z"
"Costco","1120","Washington DC","2441 MARKET ST NE","","2441 MARKET ST NE, WASHINGTON, DC, 20018-3840","WASHINGTON","DC","20018-3840","US","38.92103262","-76.95066169","(202) 269-8540","Sales Location","Warehouse","NE","America/New_York","2012-11-29","False","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Fine Wines and Liquor | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk | Tobacco | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.6967541Z"
"Costco","246","Christiana","900 CENTER BLVD","","900 CENTER BLVD, NEWARK, DE, 19702-3221","NEWARK","DE","19702-3221","US","39.67720106","-75.64764936","(302) 894-0511","Sales Location","Warehouse","NE","America/New_York","1998-10-01","True","True","True","True","True","True","ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.3647733Z"
"Costco","183","Altamonte Springs","741 ORANGE AVE","","741 ORANGE AVE, ALTAMONTE SPRINGS, FL, 32714-3031","ALTAMONTE SPRINGS","FL","32714-3031","US","28.66100954","-81.41771511","(407) 786-7802","Sales Location","Warehouse","SE","America/New_York","1985-06-20","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.2497810Z"
"Costco","345","Boca Raton","17800 CONGRESS AVE","","17800 CONGRESS AVE, BOCA RATON, FL, 33487-1200","BOCA RATON","FL","33487-1200","US","26.41241745","-80.10079168","(561) 981-5004","Sales Location","Warehouse","SE","America/New_York","1990-08-30","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.5157153Z"
"Costco","1364","Bradenton","805 LIGHTHOUSE DRIVE","","805 LIGHTHOUSE DRIVE, BRADENTON, FL, 34212","BRADENTON","FL","34212","US","27.49462445","-82.47014406","(941) 213-0747","Sales Location","Warehouse","SE","America/New_York","2019-08-21","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Optometrist | Pharmacy | Rotisserie Chicken | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.0632299Z"
"Costco","358","Brandon","10921 CAUSEWAY BLVD","","10921 CAUSEWAY BLVD, BRANDON, FL, 33511-1997","BRANDON","FL","33511-1997","US","27.92138188","-82.33062041","(813) 952-0103","Sales Location","Warehouse","SE","America/New_York","2000-11-28","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Special Order Kiosk | Tire Service Center | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.5574060Z"
"Costco","336","Clearwater","2655 GULF TO BAY BLVD","","2655 GULF TO BAY BLVD, CLEARWATER, FL, 33759-4936","CLEARWATER","FL","33759-4936","US","27.95656447","-82.72823477","(727) 373-1951","Sales Location","Warehouse","SE","America/New_York","2003-05-15","True","True","True","True","True","True","ATM | Auto Buying Program | Executive Membership | Food Court | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Take Out Pizza | Tire Service Center | T-Mobile Cellular Kiosk | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4938246Z"
"Costco","1649","Clermont","4600 COLLINA TERRACE","","4600 COLLINA TERRACE, CLERMONT, FL, 34711","CLERMONT","FL","34711","US","28.547545","-81.6667294","(689) 407-3663","Sales Location","Warehouse","SE","America/New_York","2023-11-14","True","True","True","True","True","True","*General Information | *General Information - English | AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Bedding | Beer | Beer & Wine | Carpeting/Area Rugs | Diesel | EV Station | Executive Membership | Fine Wines and Liquor | Food Court | Fresh Deli | Fresh Fish | Fresh Meat | Fresh Produce | Furniture | Gas Station | Hearing Aids | Independent Optometrist | Lighting | Membership | Office Furniture | Optical Department | Optometrist | Pharmacy | Pizza Kitchen | Rebates | Rotisserie Chicken | Select Produce & Deli Area | Self Check-out | Service Deli | Shipping Department | Take Out Pizza | Tire Service Center | Travel | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.2317380Z"
"Costco","1323","Coral Springs","4621 CORAL RIDGE DR.","","4621 CORAL RIDGE DR., CORAL SPRINGS, FL, 33076-2200","CORAL SPRINGS","FL","33076-2200","US","26.28861328","-80.27997073","(954) 715-8240","Sales Location","Warehouse","SE","America/New_York","2019-02-07","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.0143643Z"
"Costco","91","Davie","1890 S UNIVERSITY DR","","1890 S UNIVERSITY DR, DAVIE, FL, 33324-5808","DAVIE","FL","33324-5808","US","26.0966429","-80.24786345","(954) 370-8990","Sales Location","Warehouse","SE","America/New_York","1989-08-17","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.0812239Z"
"Costco","1681","Daytona","150 PIT ROAD","","150 PIT ROAD, DAYTONA BEACH, FL, 32114-0025","DAYTONA BEACH","FL","32114-0025","US","29.19118","-81.07229","(386) 267-3200","Sales Location","Warehouse","SE","America/New_York","2024-02-22","True","True","True","True","True","True","AT&T Cellular Kiosk | Bakery | Beer | Beer & Wine | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Furniture | Gas Station | Hearing Aids | Lighting | Membership | Office Furniture | Optical Department | Optometrist | Pharmacy | Pizza Kitchen | Rotisserie Chicken | Self Check-out | Take Out Pizza | Tire Service Center | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.2830011Z"
"Costco","621","Estero","10088 GULF CENTER DR","","10088 GULF CENTER DR, FORT MYERS, FL, 33913-8961","FORT MYERS","FL","33913-8961","US","26.48959901","-81.78613876","(239) 433-7240","Sales Location","Warehouse","SE","America/New_York","2007-04-12","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.8848241Z"
"Costco","351","Fort Myers","7171 CYPRESS LAKE DR","","7171 CYPRESS LAKE DR, FORT MYERS, FL, 33907-6521","FORT MYERS","FL","33907-6521","US","26.54489238","-81.87422182","(239) 415-3806","Sales Location","Warehouse","SE","America/New_York","1999-09-30","True","True","True","True","True","True","A PS Processing | Auto Buying Program | Bakery | BBQ Deli | Beer & Wine | Business Products | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Gourmet Deli | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Pizza Kitchen | Rotisserie Chicken | Service Deli | Special Order Kiosk | Take Out Pizza | Tire Service Center | T-Mobile Cellular Kiosk | Tobacco | Travel | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.5332267Z"
"Costco","357","E Jacksonville","4901 GATE PKWY","","4901 GATE PKWY, JACKSONVILLE, FL, 32246-4405","JACKSONVILLE","FL","32246-4405","US","30.25199439","-81.53411741","(904) 997-7003","Sales Location","Warehouse","SE","America/New_York","2000-11-29","False","True","True","True","True","True","AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.5535424Z"
"Costco","1294","W Jacksonville","8000 PARRAMORE RD","","8000 PARRAMORE RD, JACKSONVILLE, FL, 32244-5704","JACKSONVILLE","FL","32244-5704","US","30.20170935","-81.75663509","(904) 479-7521","Sales Location","Warehouse","SE","America/New_York","2018-02-08","True","True","True","True","True","True","ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.9729839Z"
"Costco","180","Lantana","1873 LANTANA RD","","1873 LANTANA RD, LANTANA, FL, 33462-2601","LANTANA","FL","33462-2601","US","26.58857476","-80.07119551","(561) 533-0958","Sales Location","Warehouse","SE","America/New_York","1984-11-15","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.2457809Z"
"Costco","1249","Wesley Chapel","2225 GRAND CYPRESS DR","","2225 GRAND CYPRESS DR, LUTZ, FL, 33559-6797","LUTZ","FL","33559-6797","US","28.18938944","-82.39380947","(813) 279-7031","Sales Location","Warehouse","SE","America/New_York","2017-02-08","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.9266952Z"
