"retailer","store_id","store_name","address","city","state","zip_code","country","latitude","longitude","phone","website","opening_status","coming_soon","opening_date","wine","beer","liquor","source","source_query"
"Trader Joe's","759","Traderjoes","2500 Fashion Center Blvd.","Newark","DE","19702","US","39.67101","-75.64727","302-292-6825","https://locations.traderjoes.com/de/newark/759/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/de/newark/759/"
"Trader Joe's","636","Traderjoes","5605 Concord Pike","Wilmington","DE","19803","US","39.83383","-75.54173","302-478-8494","https://locations.traderjoes.com/de/wilmington/636/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/de/wilmington/636/"
"Trader Joe's","773","Traderjoes","855 S Federal Hwy","Boca Raton","FL","33432","US","26.34225","-80.08658","561-338-5031","https://locations.traderjoes.com/fl/boca-raton/773/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/boca-raton/773/"
"Trader Joe's","780","Traderjoes","8111 Cooper Creek Blvd","Bradenton","FL","34201","US","27.39126","-82.45387","941-355-2394","https://locations.traderjoes.com/fl/bradenton/780/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/bradenton/780/"
"Trader Joe's","781","Traderjoes","211 S. Dixie Highway","Coral Gables","FL","33133","US","25.72926","-80.25809","305-442-5402","https://locations.traderjoes.com/fl/coral-gables/781/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/coral-gables/781/"
"Trader Joe's","782","Traderjoes","2796 N. University Drive","Coral Springs","FL","33065","US","26.26505","-80.25016","954-227-3407","https://locations.traderjoes.com/fl/coral-springs/782/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/coral-springs/782/"
"Trader Joe's","778","Traderjoes","2296 S University Dr","Davie","FL","33324","US","26.09284","-80.252","954-512-2968","https://locations.traderjoes.com/fl/davie/778/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/davie/778/"
"Trader Joe's","797","Traderjoes","1511 Cornerstone Blvd","Daytona Beach","FL","32117","US","29.21986","-81.09539","386-308-1218","https://locations.traderjoes.com/fl/daytona-beach/797/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/daytona-beach/797/"
"Trader Joe's","771","Traderjoes","1851 S Federal Hwy, Ste 500","Delray Beach","FL","33483","US","26.43892","-80.0701","561-278-1493","https://locations.traderjoes.com/fl/delray-beach/771/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/delray-beach/771/"
"Trader Joe's","776","Traderjoes","1560 N Federal Hwy","Fort Lauderdale","FL","33304","US","26.14812","-80.119","954-537-3585","https://locations.traderjoes.com/fl/fort-lauderdale/776/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/fort-lauderdale/776/"
"Trader Joe's","784","Traderjoes","4983 S. Cleveland Avenue","Fort Myers","FL","33907","US","26.58717","-81.86964","239-275-1712","https://locations.traderjoes.com/fl/fort-myers/784/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/fort-myers/784/"
"Trader Joe's","764","Traderjoes","3724 SW Archer Rd","Gainesville","FL","32608","US","29.62328","-82.37998","352-378-9321","https://locations.traderjoes.com/fl/gainesville/764/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/gainesville/764/"
"Trader Joe's","769","Traderjoes","11112 San Jose Blvd","Jacksonville","FL","32223","US","30.17393","-81.6302","904-880-0583","https://locations.traderjoes.com/fl/jacksonville/769/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/jacksonville/769/"
"Trader Joe's","760","Traderjoes","4180 S 3rd St","Jacksonville Beach","FL","32250","US","30.25699","-81.38981","904-241-1770","https://locations.traderjoes.com/fl/jacksonville-beach/760/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/jacksonville-beach/760/"
"Trader Joe's","848","Traderjoes","2221 Town Center Ave, Ste 101","Melbourne","FL","32940","US","28.2413","-80.72811","321-338-3418","https://locations.traderjoes.com/fl/melbourne/848/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/melbourne/848/"
"Trader Joe's","770","Traderjoes","9205 S Dixie Hwy","Miami","FL","33156","US","25.68441","-80.31256","305-661-1432","https://locations.traderjoes.com/fl/miami/770/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/miami/770/"
"Trader Joe's","794","Traderjoes","3191 NE 1st Ave","Miami","FL","33137","US","25.80688","-80.19266","786-422-0606","https://locations.traderjoes.com/fl/miami/794/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/miami/794/"
"Trader Joe's","779","Traderjoes","1683 West Ave","Miami Beach","FL","33139","US","25.79179","-80.14216","305-534-4951","https://locations.traderjoes.com/fl/miami-beach/779/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/miami-beach/779/"
"Trader Joe's","762","Traderjoes","10600 Tamiami Trail N","Naples","FL","34108","US","26.26813","-81.80053","239-596-5631","https://locations.traderjoes.com/fl/naples/762/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/naples/762/"
"Trader Joe's","768","Traderjoes","8323 Sand Lake Rd","Orlando","FL","32819","US","28.4503","-81.49659","407-345-0611","https://locations.traderjoes.com/fl/orlando/768/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/orlando/768/"
"Trader Joe's","876","Traderjoes","1444 North Alafaya Trail","Orlando","FL","32828","US","28.56443","-81.20987","","https://locations.traderjoes.com/fl/orlando/876/","coming_soon","true","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/orlando/876/"
"Trader Joe's","772","Traderjoes","2560 PGA Blvd","Palm Beach Gardens","FL","33410","US","26.84378","-80.07418","561-514-6770","https://locations.traderjoes.com/fl/palm-beach-gardens/772/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/palm-beach-gardens/772/"
"Trader Joe's","795","Traderjoes","33597 US Hwy 19 N","Palm Harbor","FL","34684","US","28.07817","-82.73845","727-436-4019","https://locations.traderjoes.com/fl/palm-harbor/795/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/palm-harbor/795/"
"Trader Joe's","775","Traderjoes","11960 Pines Blvd","Pembroke Pines","FL","33026","US","26.00585","-80.31078","954-432-0405","https://locations.traderjoes.com/fl/pembroke-pines/775/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/pembroke-pines/775/"
"Trader Joe's","761","Traderjoes","4101 S Tamiami Trail","Sarasota","FL","34231","US","27.29476","-82.53002","941-922-5727","https://locations.traderjoes.com/fl/sarasota/761/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/sarasota/761/"
"Trader Joe's","846","Traderjoes","8199 S Tamiami Trail, Unit #100","Sarasota","FL","34231","US","27.23609","-82.49803","","https://locations.traderjoes.com/fl/sarasota/846/","coming_soon","true","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/sarasota/846/"
"Trader Joe's","767","Traderjoes","2742 4th St N","St. Petersburg","FL","33704","US","27.7974","-82.63883","727-824-0907","https://locations.traderjoes.com/fl/st-petersburg/767/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/st-petersburg/767/"
"Trader Joe's","763","Traderjoes","3425 Thomasville Rd, Unit 19","Tallahassee","FL","32309","US","30.50323","-84.24986","850-894-2538","https://locations.traderjoes.com/fl/tallahassee/763/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/tallahassee/763/"
"Trader Joe's","766","Traderjoes","3808 W Swann Ave","Tampa","FL","33609","US","27.93727","-82.50633","813-872-6846","https://locations.traderjoes.com/fl/tampa/766/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/tampa/766/"
"Trader Joe's","774","Traderjoes","2877 South State Rd 7","Wellington","FL","33414","US","26.63776","-80.20411","561-656-1067","https://locations.traderjoes.com/fl/wellington/774/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/wellington/774/"
"Trader Joe's","796","Traderjoes","8111 S Dixie Highway","West Palm Beach","FL","33405","US","26.64507","-80.05661","561-566-5402","https://locations.traderjoes.com/fl/west-palm-beach/796/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/west-palm-beach/796/"
"Trader Joe's","765","Traderjoes","131 Orlando Ave.","Winter Park","FL","32789","US","28.59831","-81.36556","407-622-0874","https://locations.traderjoes.com/fl/winter-park/765/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/fl/winter-park/765/"
"Trader Joe's","798","Traderjoes","1605 Halcyon Days Trail","Alpharetta","GA","30005","US","34.10897","-84.21863","470-762-3171","https://locations.traderjoes.com/ga/alpharetta/798/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ga/alpharetta/798/"
"Trader Joe's","736","Traderjoes","1850 Epps Bridge Pkwy, Ste 331","Athens","GA","30606","US","33.9156","-83.44368","706-583-8934","https://locations.traderjoes.com/ga/athens/736/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ga/athens/736/"
"Trader Joe's","730","Traderjoes","931 Monroe Dr","Atlanta","GA","30308","US","33.77875","-84.36702","404-815-9210","https://locations.traderjoes.com/ga/atlanta/730/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ga/atlanta/730/"
"Trader Joe's","735","Traderjoes","3183 Peachtree Rd","Atlanta","GA","30305","US","33.84095","-84.37499","404-842-0907","https://locations.traderjoes.com/ga/atlanta/735/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ga/atlanta/735/"
"Trader Joe's","806","Traderjoes","1000 Medley Blvd","Johns Creek","GA","30097","US","34.06499","-84.16222","770-676-2632","https://locations.traderjoes.com/ga/johns-creek/806/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ga/johns-creek/806/"
"Trader Joe's","732","Traderjoes","4250 Roswell Road","Marietta","GA","30062","US","33.9833","-84.42633","678-560-3585","https://locations.traderjoes.com/ga/marietta/732/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ga/marietta/732/"
"Trader Joe's","734","Traderjoes","5185 Peachtree Pkwy, Ste 101","Norcross","GA","30092","US","33.97918","-84.21956","678-966-9236","https://locations.traderjoes.com/ga/norcross/734/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ga/norcross/734/"
"Trader Joe's","800","Traderjoes","258 City Circle","Peachtree City","GA","30269","US","33.3958","-84.59379","404-907-2283","https://locations.traderjoes.com/ga/peachtree-city/800/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ga/peachtree-city/800/"
"Trader Joe's","733","Traderjoes","635 W Crossville Rd","Roswell","GA","30075","US","34.05934","-84.37963","770-645-8505","https://locations.traderjoes.com/ga/roswell/733/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ga/roswell/733/"
"Trader Joe's","731","Traderjoes","6277 Roswell Road NE","Sandy Springs","GA","30328","US","33.92624","-84.3781","404-236-2414","https://locations.traderjoes.com/ga/sandy-springs/731/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ga/sandy-springs/731/"
"Trader Joe's","799","Traderjoes","4600 Roswell Rd","Sandy Springs","GA","30342","US","33.87969","-84.38159","770-678-7294","https://locations.traderjoes.com/ga/sandy-springs/799/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ga/sandy-springs/799/"
"Trader Joe's","728","Traderjoes","920 Ponseti Way","Coralville","IA","52241","US","41.68332","-91.56472","319-351-7223","https://locations.traderjoes.com/ia/coralville/728/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ia/coralville/728/"
"Trader Joe's","721","Traderjoes","6305 Mills Civic Pkwy, Ste 2111","West Des Moines","IA","50266","US","41.56156","-93.79336","515-225-3820","https://locations.traderjoes.com/ia/west-des-moines/721/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ia/west-des-moines/721/"
"Trader Joe's","360","Traderjoes","300 S Capitol Blvd","Boise","ID","83702","US","43.61303","-116.20371","208-336-7282","https://locations.traderjoes.com/id/boise/360/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/id/boise/360/"
"Trader Joe's","362","Traderjoes","303 E Spokane Ave","Coeur d'Alene","ID","83814","US","47.6879","-116.78145","208-214-8293","https://locations.traderjoes.com/id/coeur-d-alene/362/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/id/coeur-d-alene/362/"
